"TimeCreated","Id","LevelDisplayName","LogName","ProviderName","MachineName","UserId","Message"
"10/16/2025 3:54:21 PM","25","Error","System","Volsnap","DevI9",,"The shadow copies of volume C: were deleted because the shadow copy storage could not grow in time.  Consider reducing the IO load on the system or choose a shadow copy storage volume that is not being shadow copied."
"10/16/2025 2:53:14 PM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     5ff8 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 2:53:14 PM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     5ff8 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 2:53:14 PM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     5ff8 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 2:53:14 PM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     5ff8 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 11:09:54 AM","1033","Error","System","Microsoft-Windows-TPM-WMI","DevI9","S-1-5-18","Potentially revoked boot manager was detected in EFI partition. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"10/16/2025 11:09:38 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DEVI9\terry SID (S-1-5-21-2607162678-1993875226-2539318120-1001) from address LocalHost (Using LRPC) running in the application container MSTeams_25255.703.3978.7153_x64__8wekyb3d8bbwe SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 11:09:14 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-19","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  and APPID  {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}  to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 11:09:14 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-19","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  and APPID  {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}  to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 11:07:06 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-18","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscDataProtection  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 11:05:10 AM","87","Error","Application","Microsoft-Windows-CertificateServicesClient-CertEnroll","DevI9","S-1-5-18","SCEP Certificate enrollment for WORKGROUP\DEVI9$ via https://IFX-KeyId-7026d09ed935dcdc44d84d7da75ccf0abc1fde0a.microsoftaik.azure.net/templates/Aik/scep failed:  PkiStatus(11): SCEPDispositionPendingChallenge EnrollStatus(32): EnrollUnknown The operation completed successfully. 0x0 (WIN32: 0) CreateChallengeAnswerMessage Submit(Request): OK HTTP/1.1 200 OK Date: Thu, 16 Oct 2025 03:05:10 GMT Content-Length: 9335 Content-Type: application/x-pki-message X-Content-Type-Options: nosniff Strict-Transport-Security: max-age=31536000;includeSubDomains x-ms-request-id: 996dad44-cf05-4473-b1c3-78d01383be93  Method: POST(3984ms) Stage: CreateChallengeAnswerMessage TPM 2.0: Public and sensitive portions of an object are not cryptographically bound. 0x802800a5 (-2144862043)"
"10/16/2025 11:05:03 AM","6062","Warning","System","Netwtw08","DevI9",,"6062 - Lso was triggered"
"10/16/2025 11:05:03 AM","4101","Warning","System","Display","DevI9",,"Display driver nvlddmkm stopped responding and has successfully recovered."
"10/16/2025 11:05:01 AM","153","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 11:05:01 AM","153","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 11:04:57 AM","63","Warning","Application","Microsoft-Windows-WMI","DevI9","S-1-5-18","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"10/16/2025 11:04:57 AM","63","Warning","Application","Microsoft-Windows-WMI","DevI9","S-1-5-18","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"10/16/2025 11:04:57 AM","63","Warning","Application","Microsoft-Windows-WMI","DevI9","S-1-5-18","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"10/16/2025 11:04:57 AM","153","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 11:04:55 AM","7000","Error","System","Service Control Manager","DevI9",,"The ZoomCptService service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 11:04:55 AM","7000","Error","System","Service Control Manager","DevI9",,"The McAfee WebAdvisor service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 11:04:55 AM","7000","Error","System","Service Control Manager","DevI9",,"The ElevationService service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 11:04:51 AM","14","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 11:04:51 AM","14","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 11:04:49 AM","219","Warning","System","Microsoft-Windows-Kernel-PnP","DevI9","S-1-5-18","The driver \Driver\WudfRd failed to load for the device ROOT\WPD\0000."
"10/16/2025 11:04:46 AM","219","Warning","System","Microsoft-Windows-Kernel-PnP","DevI9","S-1-5-18","The driver \Driver\WudfRd failed to load for the device ROOT\DISPLAY\0000."
"10/16/2025 10:33:26 AM","10002","Warning","System","Microsoft-Windows-WLAN-AutoConfig","DevI9","S-1-5-18","WLAN Extensibility Module has stopped.  Module Path: C:\Windows\system32\IntelIHVRouter08.dll "
"10/16/2025 10:33:26 AM","13","Error","Application","VSS","DevI9",,"Volume Shadow Copy Service information: The COM Server with CLSID {4e14fba2-2e22-11d1-9964-00c04fbbb345} and name CEventSystem cannot be started. [0x8007045b, A system shutdown is in progress. ] "
"10/16/2025 10:33:09 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."
"10/16/2025 9:52:46 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     4b38 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 9:52:46 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     4b38 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 9:52:46 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     4b38 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 9:52:46 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     4b38 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 8:51:57 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DEVI9\terry SID (S-1-5-21-2607162678-1993875226-2539318120-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:49:45 AM","1033","Error","System","Microsoft-Windows-TPM-WMI","DevI9","S-1-5-18","Potentially revoked boot manager was detected in EFI partition. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"10/16/2025 8:47:03 AM","1022","Error","Application",".NET Runtime","DevI9",,".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 4536.  Message ID: [0x2509]."
"10/16/2025 8:47:02 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-18","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscDataProtection  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:47:02 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-18","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.SecurityAppBroker  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:47:02 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-18","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscBrokerManager  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:45:37 AM","1022","Error","Application",".NET Runtime","DevI9",,".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 9916.  Message ID: [0x2509]."
"10/16/2025 8:45:27 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DEVI9\terry SID (S-1-5-21-2607162678-1993875226-2539318120-1001) from address LocalHost (Using LRPC) running in the application container MSTeams_25255.703.3978.7153_x64__8wekyb3d8bbwe SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:45:13 AM","87","Error","Application","Microsoft-Windows-CertificateServicesClient-CertEnroll","DevI9","S-1-5-18","SCEP Certificate enrollment for WORKGROUP\DEVI9$ via https://IFX-KeyId-7026d09ed935dcdc44d84d7da75ccf0abc1fde0a.microsoftaik.azure.net/templates/Aik/scep failed:  PkiStatus(11): SCEPDispositionPendingChallenge EnrollStatus(32): EnrollUnknown The operation completed successfully. 0x0 (WIN32: 0) CreateChallengeAnswerMessage Submit(Request): OK HTTP/1.1 200 OK Date: Thu, 16 Oct 2025 00:45:12 GMT Content-Length: 9335 Content-Type: application/x-pki-message X-Content-Type-Options: nosniff Strict-Transport-Security: max-age=31536000;includeSubDomains x-ms-request-id: 1b081335-5fc7-4eea-a4d8-06e58159cf57  Method: POST(7079ms) Stage: CreateChallengeAnswerMessage TPM 2.0: Public and sensitive portions of an object are not cryptographically bound. 0x802800a5 (-2144862043)"
"10/16/2025 8:44:57 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-19","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  and APPID  {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}  to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:44:57 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-19","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  and APPID  {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}  to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 8:44:55 AM","4101","Warning","System","Display","DevI9",,"Display driver nvlddmkm stopped responding and has successfully recovered."
"10/16/2025 8:44:52 AM","153","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 8:44:52 AM","153","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 8:44:50 AM","6062","Warning","System","Netwtw08","DevI9",,"6062 - Lso was triggered"
"10/16/2025 8:44:48 AM","153","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 8:44:47 AM","63","Warning","Application","Microsoft-Windows-WMI","DevI9","S-1-5-18","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"10/16/2025 8:44:47 AM","63","Warning","Application","Microsoft-Windows-WMI","DevI9","S-1-5-18","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"10/16/2025 8:44:47 AM","63","Warning","Application","Microsoft-Windows-WMI","DevI9","S-1-5-18","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"10/16/2025 8:44:45 AM","7000","Error","System","Service Control Manager","DevI9",,"The ZoomCptService service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 8:44:45 AM","7000","Error","System","Service Control Manager","DevI9",,"The McAfee WebAdvisor service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 8:44:45 AM","7000","Error","System","Service Control Manager","DevI9",,"The ElevationService service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 8:44:42 AM","14","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 8:44:42 AM","14","Error","System","nvlddmkm","DevI9",,""
"10/16/2025 8:44:40 AM","219","Warning","System","Microsoft-Windows-Kernel-PnP","DevI9","S-1-5-18","The driver \Driver\WudfRd failed to load for the device ROOT\WPD\0000."
"10/16/2025 8:44:32 AM","219","Warning","System","Microsoft-Windows-Kernel-PnP","DevI9","S-1-5-18","The driver \Driver\WudfRd failed to load for the device ROOT\DISPLAY\0000."
"10/16/2025 8:44:10 AM","10002","Warning","System","Microsoft-Windows-WLAN-AutoConfig","DevI9","S-1-5-18","WLAN Extensibility Module has stopped.  Module Path: C:\Windows\system32\IntelIHVRouter08.dll "
"10/16/2025 8:44:10 AM","8193","Error","Application","VSS","DevI9",,"Volume Shadow Copy Service error: Unexpected error calling routine CoCreateInstance.  hr = 0x8007045b, A system shutdown is in progress. . "
"10/16/2025 8:44:10 AM","13","Error","Application","VSS","DevI9",,"Volume Shadow Copy Service information: The COM Server with CLSID {4e14fba2-2e22-11d1-9964-00c04fbbb345} and name CEventSystem cannot be started. [0x8007045b, A system shutdown is in progress. ] "
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {FD06603A-2BDF-4BB1-B7DF-5DC68F353601} did not register with DCOM within the required timeout."
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {FD06603A-2BDF-4BB1-B7DF-5DC68F353601} did not register with DCOM within the required timeout."
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {FD06603A-2BDF-4BB1-B7DF-5DC68F353601} did not register with DCOM within the required timeout."
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {FD06603A-2BDF-4BB1-B7DF-5DC68F353601} did not register with DCOM within the required timeout."
"10/16/2025 8:43:44 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout."
"10/16/2025 8:43:07 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server Windows.Gaming.GameBar.PresenceServer.Internal.PresenceWriter did not register with DCOM within the required timeout."
"10/16/2025 8:32:27 AM","3","Warning","System","BTHUSB","DevI9",,"A command sent to the adapter has timed out. The adapter did not respond."
"10/16/2025 8:30:08 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server Windows.Gaming.GameBar.PresenceServer.Internal.PresenceWriter did not register with DCOM within the required timeout."
"10/16/2025 7:48:30 AM","1022","Error","Application",".NET Runtime","DevI9",,".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 24640.  Message ID: [0x2509]."
"10/16/2025 7:46:30 AM","1022","Error","Application",".NET Runtime","DevI9",,".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 15700.  Message ID: [0x2509]."
"10/16/2025 7:44:29 AM","1022","Error","Application",".NET Runtime","DevI9",,".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 13376.  Message ID: [0x2509]."
"10/16/2025 7:43:38 AM","1022","Error","Application",".NET Runtime","DevI9",,".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 21968.  Message ID: [0x2509]."
"10/16/2025 7:20:31 AM","3079","Error","Application","Microsoft-Windows-Search","DevI9",,"Notifications for the volume F:\ are not active.   Context: Windows Application  Details: 	The volume change journal is not active.  (HRESULT : 0x8007049b) (0x8007049b) "
"10/16/2025 6:58:47 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server Windows.Gaming.GameBar.PresenceServer.Internal.PresenceWriter did not register with DCOM within the required timeout."
"10/16/2025 6:58:47 AM","10010","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The server Windows.Gaming.GameBar.PresenceServer.Internal.PresenceWriter did not register with DCOM within the required timeout."
"10/16/2025 6:58:24 AM","7000","Error","System","Service Control Manager","DevI9",,"The EuGdiDrv service failed to start due to the following error:  The system cannot find the file specified."
"10/16/2025 6:58:21 AM","7031","Error","System","Service Control Manager","DevI9",,"The Virtual Disk service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 60000 milliseconds: Restart the service."
"10/16/2025 6:31:10 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DEVI9\terry SID (S-1-5-21-2607162678-1993875226-2539318120-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 6:28:57 AM","1032","Warning","Application","MsiInstaller","DevI9","S-1-5-18","An error occured while refreshing environment variables updated during the installation of ''. Some users logged on to the machine may not see these changes until they log off and then log back on."
"10/16/2025 6:28:36 AM","1032","Warning","Application","MsiInstaller","DevI9","S-1-5-18","An error occured while refreshing environment variables updated during the installation of ''. Some users logged on to the machine may not see these changes until they log off and then log back on."
"10/16/2025 6:21:39 AM","8193","Error","Application","VSS","DevI9",,"Volume Shadow Copy Service error: Unexpected error calling routine QueryFullProcessImageNameW.  hr = 0x80070006, The handle is invalid. .   Operation:    Executing Asynchronous Operation  Context:    Current State: DoSnapshotSet"
"10/16/2025 6:20:40 AM","8193","Error","Application","VSS","DevI9",,"Volume Shadow Copy Service error: Unexpected error calling routine QueryFullProcessImageNameW.  hr = 0x80070006, The handle is invalid. .   Operation:    Executing Asynchronous Operation  Context:    Current State: DoSnapshotSet"
"10/16/2025 6:19:17 AM","1032","Warning","Application","MsiInstaller","DevI9","S-1-5-18","An error occured while refreshing environment variables updated during the installation of ''. Some users logged on to the machine may not see these changes until they log off and then log back on."
"10/16/2025 6:17:48 AM","1032","Warning","Application","MsiInstaller","DevI9","S-1-5-18","An error occured while refreshing environment variables updated during the installation of ''. Some users logged on to the machine may not see these changes until they log off and then log back on."
"10/16/2025 6:17:19 AM","1032","Warning","Application","MsiInstaller","DevI9","S-1-5-18","An error occured while refreshing environment variables updated during the installation of ''. Some users logged on to the machine may not see these changes until they log off and then log back on."
"10/16/2025 6:13:23 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     3bcc (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 6:13:23 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     3bcc (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 6:13:23 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     3bcc (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 6:13:23 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     3bcc (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 5:47:34 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DEVI9\terry SID (S-1-5-21-2607162678-1993875226-2539318120-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 5:37:24 AM","10016","Warning","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DEVI9\terry SID (S-1-5-21-2607162678-1993875226-2539318120-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"10/16/2025 5:27:14 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     5b40 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
"10/16/2025 5:27:14 AM","10028","Error","System","Microsoft-Windows-DistributedCOM","DevI9","S-1-5-21-2607162678-1993875226-2539318120-1001","DCOM was unable to communicate with the computer mogwai-resorts-server.database.windows.net using any of the configured protocols; requested by PID     5b40 (C:\Program Files (x86)\Microsoft SQL Server Management Studio 20\Common7\IDE\Ssms.exe), while activating CLSID {8BC3F05E-D86B-11D0-A075-00C04FB68820}."
